'G1'	51.3852683188122
'G1'	55.6016964728887
'G1'	55.9279593904176
'G1'	54.0121707571376
'G1'	50.0117177101551
'G1'	51.4303579049407
'G1'	49.1076575684978
'G1'	55.7521657674378
'G1'	53.5298048858526
'G1'	55.2655398070325
'G2'	56.2255001206842
'G2'	63.5331689110015
'G2'	63.4507667475399
'G2'	57.6284999491623
'G2'	54.6681959348181
'G2'	55.9572823591983
'G2'	58.0425079791929
'G2'	57.8213481686228
'G2'	56.0169669566190
'G2'	58.9178527452070
'G3'	49.7728264626285
'G3'	47.1544355313455
'G3'	50.1452915116107
'G3'	50.8056394323263
'G3'	54.0011495665169
'G3'	48.5960121050664
'G3'	51.2754000457554
'G3'	51.8214143758131
'G3'	44.5995973217461
'G3'	52.2119318416483
'G4'	47.1245017719540
'G4'	49.0210494444009
'G4'	57.4360868888125
'G4'	54.6172281562176
'G4'	52.4810326877153
'G4'	49.5212383223370
'G4'	47.4268347527512
'G4'	51.1950618992376
'G4'	49.3255734723690
'G4'	46.0559970688312
'G5'	53.9346094021635
'G5'	51.3598189770166
'G5'	57.3259214185716
'G5'	52.6075852171961
'G5'	55.9937075741437
'G5'	52.4095856453455
'G5'	54.1227279896117
'G5'	54.4651617274118
'G5'	53.0367450553130
'G5'	60.4374440133121
'G6'	58.4012196717542
'G6'	59.5888147530832
'G6'	62.2926391479662
'G6'	57.1631450460662
'G6'	59.1359546044832
'G6'	51.8845209700562
'G6'	53.1247785331085
'G6'	47.9931801210781
'G6'	53.5919444543032
'G6'	54.6469521601318
'G7'	57.7902553681161
'G7'	63.3441118665377
'G7'	57.4399499091893
'G7'	57.7237444244388
'G7'	60.2939340029754
'G7'	57.4511311928352
'G7'	61.6821079399577
'G7'	58.9575066330348
'G7'	64.1125730952614
'G7'	62.2230680472704
'G8'	54.8613589173515
'G8'	59.4141698543383
'G8'	59.9328771211794
'G8'	59.8187033640494
'G8'	50.2112520957723
'G8'	55.4589438093738
'G8'	51.0315823744369
'G8'	62.0345485715918
'G8'	58.0760834478223
'G8'	56.2399982340959
